:START_ID,:END_ID,:TYPE
Proc_006,Risk_269,ENCOUNTERS
Proc_006,Risk_270,ENCOUNTERS
Proc_006,Risk_271,ENCOUNTERS
Proc_006,Risk_272,ENCOUNTERS
Proc_006,Risk_273,ENCOUNTERS
Proc_007,Risk_274,ENCOUNTERS
Proc_007,Risk_275,ENCOUNTERS
Proc_007,Risk_276,ENCOUNTERS
Proc_007,Risk_277,ENCOUNTERS
Proc_007,Risk_278,ENCOUNTERS
Proc_007,Risk_279,ENCOUNTERS
Proc_007,Risk_280,ENCOUNTERS
Proc_007,Risk_281,ENCOUNTERS
Proc_007,Risk_282,ENCOUNTERS
Proc_007,Risk_283,ENCOUNTERS
Proc_007,Risk_284,ENCOUNTERS
Proc_007,Risk_285,ENCOUNTERS
Proc_007,Risk_286,ENCOUNTERS
Proc_007,Risk_287,ENCOUNTERS
Proc_007,Risk_288,ENCOUNTERS
Proc_007,Risk_289,ENCOUNTERS
Proc_007,Risk_290,ENCOUNTERS
Proc_007,Risk_291,ENCOUNTERS
Proc_007,Risk_292,ENCOUNTERS
Proc_007,Risk_293,ENCOUNTERS
Proc_007,Risk_294,ENCOUNTERS
Proc_007,Risk_295,ENCOUNTERS
Proc_007,Risk_296,ENCOUNTERS
Proc_007,Risk_297,ENCOUNTERS
Proc_007,Risk_298,ENCOUNTERS
Proc_007,Risk_299,ENCOUNTERS
Proc_007,Risk_300,ENCOUNTERS
Proc_007,Risk_301,ENCOUNTERS
Proc_007,Risk_302,ENCOUNTERS
Proc_007,Risk_303,ENCOUNTERS
Proc_007,Risk_304,ENCOUNTERS
Proc_007,Risk_305,ENCOUNTERS
Proc_007,Risk_306,ENCOUNTERS
Proc_007,Risk_307,ENCOUNTERS
Proc_007,Risk_308,ENCOUNTERS
Proc_007,Risk_309,ENCOUNTERS
Proc_003,Risk_310,ENCOUNTERS
Proc_003,Risk_311,ENCOUNTERS
Proc_003,Risk_312,ENCOUNTERS
Proc_003,Risk_313,ENCOUNTERS
Proc_003,Risk_314,ENCOUNTERS
Proc_003,Risk_315,ENCOUNTERS
Proc_003,Risk_316,ENCOUNTERS
